OrderId,ProductID,Name,Month,BottleSize,Category,Gender,Season,SoldInSeason,DiscountPercent,CostPerBottle,SellingPrice,QuantitySold
8495,19,Good Girl,May,20ml,Oriental,Her,All Seasons,1,20.0,45,200,7
8496,10,Invictus,March,50ml,Oriental,Him,Summer,0,50.0,200,450,3
8497,15,Coconut Vanille,January,50ml,Musk,Unisex,Summer,0,50.0,200,450,3
8498,20,Musk Roman,November,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,9
8499,22,Elixir,October,50ml,Fresh,Him,Summer,0,30.0,200,450,2
8500,14,Khamra,December,100ml,Musk,Unisex,Winter,1,60.0,350,600,7
8501,1,Le Male Elixir,September,10ml,Oriental,Him,Winter,0,50.0,30,100,3
8502,15,Coconut Vanille,March,100ml,Musk,Unisex,Summer,0,60.0,350,600,2
8503,17,Yara Candy,March,20ml,Fruity,Her,Summer,0,50.0,45,200,2
8504,2,Stronger With You,March,100ml,Fresh,Him,All Seasons,1,60.0,350,600,2
8505,20,Musk Roman,June,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,3
8506,5,One Million,December,20ml,Woody,Him,All Seasons,1,30.0,45,200,6
8507,22,Elixir,September,5ml,Fresh,Him,Summer,1,10.0,20,50,15
8508,14,Khamra,June,5ml,Musk,Unisex,Winter,0,30.0,20,50,3
8509,8,Silver Scent,September,30ml,Oriental,Him,All Seasons,1,60.0,150,300,3
8510,2,Stronger With You,November,50ml,Fresh,Him,All Seasons,1,30.0,200,450,2
8511,1,Le Male Elixir,May,5ml,Oriental,Him,Winter,0,10.0,20,50,3
8512,18,Marshmallow,November,100ml,Fruity,Unisex,Winter,1,50.0,350,600,4
8513,10,Invictus,January,10ml,Oriental,Him,Summer,0,10.0,30,100,0
8514,21,Musk Pink,April,50ml,Fruity,Her,Summer,0,60.0,200,450,3
8515,6,Oud,March,50ml,Musk,Unisex,Winter,1,60.0,200,450,4
8516,23,Moon Sparkle,March,50ml,Gourmand,Her,Summer,0,50.0,200,450,2
8517,23,Moon Sparkle,March,100ml,Gourmand,Her,Summer,0,10.0,350,600,2
8518,3,Stronger With You Intensely,May,50ml,Fresh,Him,Winter,0,30.0,200,450,0
8519,16,Very Sexy,September,5ml,Fruity,Her,All Seasons,1,30.0,20,50,10
8520,23,Moon Sparkle,August,20ml,Gourmand,Her,Summer,1,50.0,45,200,8
8521,8,Silver Scent,June,30ml,Oriental,Him,All Seasons,1,60.0,150,300,4
8522,2,Stronger With You,June,30ml,Fresh,Him,All Seasons,1,10.0,150,300,10
8523,22,Elixir,March,30ml,Fresh,Him,Summer,0,50.0,150,300,0
8524,12,Spicebomb,September,10ml,Woody,Him,Winter,0,20.0,30,100,0
8525,1,Le Male Elixir,October,100ml,Oriental,Him,Winter,0,60.0,350,600,0
8526,21,Musk Pink,July,50ml,Fruity,Her,Summer,1,60.0,200,450,10
8527,17,Yara Candy,October,50ml,Fruity,Her,Summer,0,60.0,200,450,3
8528,2,Stronger With You,October,20ml,Fresh,Him,All Seasons,1,20.0,45,200,1
8529,7,Imperial Valley,October,30ml,Oriental,Him,Summer,0,50.0,150,300,3
8530,1,Le Male Elixir,February,10ml,Oriental,Him,Winter,1,50.0,30,100,0
8531,23,Moon Sparkle,February,30ml,Gourmand,Her,Summer,0,20.0,150,300,1
8532,1,Le Male Elixir,June,10ml,Oriental,Him,Winter,0,50.0,30,100,3
8533,20,Musk Roman,January,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,7
8534,13,Black Opium,January,30ml,Oriental,Him,Winter,1,30.0,150,300,1
8535,14,Khamra,February,20ml,Musk,Unisex,Winter,1,60.0,45,200,12
8536,20,Musk Roman,February,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,3
8537,22,Elixir,April,10ml,Fresh,Him,Summer,0,50.0,30,100,0
8538,4,Zara Gold,April,50ml,Woody,Him,All Seasons,1,10.0,200,450,3
8539,1,Le Male Elixir,October,10ml,Oriental,Him,Winter,0,50.0,30,100,5
8540,3,Stronger With You Intensely,November,100ml,Fresh,Him,Winter,1,10.0,350,600,0
8541,17,Yara Candy,March,100ml,Fruity,Her,Summer,0,10.0,350,600,1
8542,14,Khamra,May,10ml,Musk,Unisex,Winter,0,50.0,30,100,5
8543,3,Stronger With You Intensely,July,30ml,Fresh,Him,Winter,0,50.0,150,300,2
8544,6,Oud,April,10ml,Musk,Unisex,Winter,0,20.0,30,100,2
8545,13,Black Opium,April,5ml,Oriental,Him,Winter,0,30.0,20,50,1
8546,18,Marshmallow,September,10ml,Fruity,Unisex,Winter,0,10.0,30,100,3
8547,9,Black XS L'exces,June,100ml,Oriental,Him,Summer,1,30.0,350,600,2
8548,23,Moon Sparkle,September,10ml,Gourmand,Her,Summer,1,30.0,30,100,5
8549,24,Ultra Male,January,100ml,Oriental,Him,Winter,1,30.0,350,600,9
8550,19,Good Girl,June,50ml,Oriental,Her,All Seasons,1,30.0,200,450,8
8551,11,Lacoste White,April,20ml,Woody,Him,Summer,0,20.0,45,200,6
8552,22,Elixir,April,30ml,Fresh,Him,Summer,0,50.0,150,300,3
8553,18,Marshmallow,June,100ml,Fruity,Unisex,Winter,0,50.0,350,600,5
8554,13,Black Opium,April,5ml,Oriental,Him,Winter,0,30.0,20,50,8
8555,11,Lacoste White,October,50ml,Woody,Him,Summer,0,30.0,200,450,3
8556,20,Musk Roman,March,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,4
8557,14,Khamra,November,100ml,Musk,Unisex,Winter,1,60.0,350,600,2
8558,5,One Million,May,100ml,Woody,Him,All Seasons,1,30.0,350,600,5
8559,24,Ultra Male,July,100ml,Oriental,Him,Winter,0,30.0,350,600,1
8560,2,Stronger With You,March,5ml,Fresh,Him,All Seasons,1,10.0,20,50,5
8561,17,Yara Candy,December,20ml,Fruity,Her,Summer,0,50.0,45,200,0
8562,16,Very Sexy,August,100ml,Fruity,Her,All Seasons,1,20.0,350,600,0
8563,15,Coconut Vanille,October,10ml,Musk,Unisex,Summer,0,50.0,30,100,3
8564,2,Stronger With You,November,10ml,Fresh,Him,All Seasons,1,50.0,30,100,15
8565,12,Spicebomb,December,50ml,Woody,Him,Winter,1,50.0,200,450,6
8566,22,Elixir,April,10ml,Fresh,Him,Summer,0,50.0,30,100,3
8567,6,Oud,April,30ml,Musk,Unisex,Winter,0,30.0,150,300,2
8568,17,Yara Candy,March,20ml,Fruity,Her,Summer,0,50.0,45,200,8
8569,21,Musk Pink,July,20ml,Fruity,Her,Summer,1,50.0,45,200,13
8570,23,Moon Sparkle,November,5ml,Gourmand,Her,Summer,0,10.0,20,50,3
8571,13,Black Opium,September,100ml,Oriental,Him,Winter,0,20.0,350,600,3
8572,8,Silver Scent,July,5ml,Oriental,Him,All Seasons,1,50.0,20,50,13
8573,17,Yara Candy,June,10ml,Fruity,Her,Summer,1,50.0,30,100,8
8574,12,Spicebomb,September,10ml,Woody,Him,Winter,0,20.0,30,100,0
8575,16,Very Sexy,June,10ml,Fruity,Her,All Seasons,1,60.0,30,100,11
8576,18,Marshmallow,November,5ml,Fruity,Unisex,Winter,1,60.0,20,50,5
8577,18,Marshmallow,July,100ml,Fruity,Unisex,Winter,0,50.0,350,600,0
8578,6,Oud,August,30ml,Musk,Unisex,Winter,0,30.0,150,300,0
8579,19,Good Girl,September,20ml,Oriental,Her,All Seasons,1,20.0,45,200,3
8580,14,Khamra,September,5ml,Musk,Unisex,Winter,0,30.0,20,50,9
8581,23,Moon Sparkle,June,30ml,Gourmand,Her,Summer,1,20.0,150,300,4
8582,16,Very Sexy,May,5ml,Fruity,Her,All Seasons,1,30.0,20,50,4
8583,22,Elixir,May,10ml,Fresh,Him,Summer,1,50.0,30,100,1
8584,24,Ultra Male,December,30ml,Oriental,Him,Winter,1,20.0,150,300,5
8585,24,Ultra Male,February,100ml,Oriental,Him,Winter,1,30.0,350,600,4
8586,18,Marshmallow,September,30ml,Fruity,Unisex,Winter,0,50.0,150,300,5
8587,15,Coconut Vanille,December,20ml,Musk,Unisex,Summer,0,10.0,45,200,4
8588,3,Stronger With You Intensely,January,30ml,Fresh,Him,Winter,1,50.0,150,300,3
8589,10,Invictus,August,50ml,Oriental,Him,Summer,1,50.0,200,450,15
8590,12,Spicebomb,August,30ml,Woody,Him,Winter,0,30.0,150,300,3
8591,19,Good Girl,May,20ml,Oriental,Her,All Seasons,1,20.0,45,200,2
8592,15,Coconut Vanille,February,100ml,Musk,Unisex,Summer,0,60.0,350,600,6
8593,11,Lacoste White,September,10ml,Woody,Him,Summer,1,50.0,30,100,1
8594,4,Zara Gold,July,5ml,Woody,Him,All Seasons,1,60.0,20,50,14
8595,18,Marshmallow,October,10ml,Fruity,Unisex,Winter,0,10.0,30,100,0
8596,11,Lacoste White,February,50ml,Woody,Him,Summer,0,30.0,200,450,4
8597,1,Le Male Elixir,December,5ml,Oriental,Him,Winter,1,10.0,20,50,7
8598,7,Imperial Valley,August,20ml,Oriental,Him,Summer,1,20.0,45,200,3
8599,22,Elixir,June,5ml,Fresh,Him,Summer,1,10.0,20,50,3
8600,3,Stronger With You Intensely,June,100ml,Fresh,Him,Winter,0,10.0,350,600,3
8601,10,Invictus,December,10ml,Oriental,Him,Summer,0,10.0,30,100,0
8602,13,Black Opium,July,10ml,Oriental,Him,Winter,0,10.0,30,100,2
8603,3,Stronger With You Intensely,July,50ml,Fresh,Him,Winter,0,30.0,200,450,0
8604,4,Zara Gold,August,100ml,Woody,Him,All Seasons,1,60.0,350,600,6
8605,23,Moon Sparkle,April,5ml,Gourmand,Her,Summer,0,10.0,20,50,1
8606,15,Coconut Vanille,April,100ml,Musk,Unisex,Summer,0,60.0,350,600,1
8607,6,Oud,October,20ml,Musk,Unisex,Winter,0,10.0,45,200,5
8608,5,One Million,April,10ml,Woody,Him,All Seasons,1,50.0,30,100,4
8609,11,Lacoste White,January,5ml,Woody,Him,Summer,0,60.0,20,50,0
8610,18,Marshmallow,June,20ml,Fruity,Unisex,Winter,0,50.0,45,200,3
8611,18,Marshmallow,January,10ml,Fruity,Unisex,Winter,1,10.0,30,100,4
8612,5,One Million,July,10ml,Woody,Him,All Seasons,1,50.0,30,100,3
8613,18,Marshmallow,August,10ml,Fruity,Unisex,Winter,0,10.0,30,100,0
8614,22,Elixir,December,5ml,Fresh,Him,Summer,0,10.0,20,50,1
8615,6,Oud,August,50ml,Musk,Unisex,Winter,0,60.0,200,450,1
8616,1,Le Male Elixir,May,20ml,Oriental,Him,Winter,0,50.0,45,200,1
8617,24,Ultra Male,August,50ml,Oriental,Him,Winter,0,20.0,200,450,0
8618,13,Black Opium,August,30ml,Oriental,Him,Winter,0,30.0,150,300,1
8619,19,Good Girl,September,5ml,Oriental,Her,All Seasons,1,30.0,20,50,12
8620,8,Silver Scent,December,20ml,Oriental,Him,All Seasons,1,10.0,45,200,11
8621,8,Silver Scent,February,5ml,Oriental,Him,All Seasons,1,50.0,20,50,15
8622,6,Oud,September,10ml,Musk,Unisex,Winter,0,20.0,30,100,3
8623,6,Oud,October,50ml,Musk,Unisex,Winter,0,60.0,200,450,1
8624,12,Spicebomb,April,10ml,Woody,Him,Winter,0,20.0,30,100,9
8625,3,Stronger With You Intensely,May,10ml,Fresh,Him,Winter,0,50.0,30,100,7
8626,21,Musk Pink,May,5ml,Fruity,Her,Summer,1,30.0,20,50,15
8627,13,Black Opium,May,5ml,Oriental,Him,Winter,0,30.0,20,50,5
8628,22,Elixir,November,10ml,Fresh,Him,Summer,0,50.0,30,100,2
8629,13,Black Opium,April,100ml,Oriental,Him,Winter,0,20.0,350,600,2
8630,8,Silver Scent,June,30ml,Oriental,Him,All Seasons,1,60.0,150,300,0
8631,13,Black Opium,August,50ml,Oriental,Him,Winter,0,20.0,200,450,2
8632,4,Zara Gold,April,5ml,Woody,Him,All Seasons,1,60.0,20,50,7
8633,20,Musk Roman,September,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,3
8634,18,Marshmallow,July,50ml,Fruity,Unisex,Winter,0,50.0,200,450,1
8635,4,Zara Gold,March,50ml,Woody,Him,All Seasons,1,10.0,200,450,2
8636,14,Khamra,March,50ml,Musk,Unisex,Winter,1,10.0,200,450,0
8637,13,Black Opium,January,50ml,Oriental,Him,Winter,1,20.0,200,450,3
8638,5,One Million,July,100ml,Woody,Him,All Seasons,1,30.0,350,600,0
8639,3,Stronger With You Intensely,October,20ml,Fresh,Him,Winter,0,50.0,45,200,5
8640,19,Good Girl,December,10ml,Oriental,Her,All Seasons,1,50.0,30,100,5
8641,7,Imperial Valley,August,5ml,Oriental,Him,Summer,1,60.0,20,50,15
8642,13,Black Opium,December,10ml,Oriental,Him,Winter,1,10.0,30,100,0
8643,6,Oud,December,20ml,Musk,Unisex,Winter,1,10.0,45,200,2
8644,16,Very Sexy,August,5ml,Fruity,Her,All Seasons,1,30.0,20,50,4
8645,2,Stronger With You,May,50ml,Fresh,Him,All Seasons,1,30.0,200,450,6
8646,9,Black XS L'exces,November,20ml,Oriental,Him,Summer,0,50.0,45,200,3
8647,14,Khamra,August,10ml,Musk,Unisex,Winter,0,50.0,30,100,0
8648,11,Lacoste White,October,100ml,Woody,Him,Summer,0,20.0,350,600,1
8649,15,Coconut Vanille,March,5ml,Musk,Unisex,Summer,0,50.0,20,50,3
8650,5,One Million,December,30ml,Woody,Him,All Seasons,1,60.0,150,300,8
8651,11,Lacoste White,June,30ml,Woody,Him,Summer,1,60.0,150,300,5
8652,19,Good Girl,November,100ml,Oriental,Her,All Seasons,1,30.0,350,600,1
8653,9,Black XS L'exces,May,20ml,Oriental,Him,Summer,1,50.0,45,200,10
8654,4,Zara Gold,November,100ml,Woody,Him,All Seasons,1,60.0,350,600,0
8655,21,Musk Pink,September,50ml,Fruity,Her,Summer,1,60.0,200,450,2
8656,19,Good Girl,March,20ml,Oriental,Her,All Seasons,1,20.0,45,200,7
8657,17,Yara Candy,February,30ml,Fruity,Her,Summer,0,10.0,150,300,3
8658,20,Musk Roman,February,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,3
8659,19,Good Girl,May,30ml,Oriental,Her,All Seasons,1,50.0,150,300,0
8660,18,Marshmallow,January,10ml,Fruity,Unisex,Winter,1,10.0,30,100,7
8661,13,Black Opium,July,10ml,Oriental,Him,Winter,0,10.0,30,100,3
8662,1,Le Male Elixir,August,50ml,Oriental,Him,Winter,0,30.0,200,450,3
8663,15,Coconut Vanille,September,100ml,Musk,Unisex,Summer,1,60.0,350,600,9
8664,7,Imperial Valley,December,30ml,Oriental,Him,Summer,0,50.0,150,300,3
8665,19,Good Girl,October,10ml,Oriental,Her,All Seasons,1,50.0,30,100,5
8666,12,Spicebomb,December,5ml,Woody,Him,Winter,1,60.0,20,50,6
8667,22,Elixir,August,100ml,Fresh,Him,Summer,1,30.0,350,600,2
8668,15,Coconut Vanille,November,100ml,Musk,Unisex,Summer,0,60.0,350,600,2
8669,14,Khamra,October,10ml,Musk,Unisex,Winter,0,50.0,30,100,4
8670,23,Moon Sparkle,October,50ml,Gourmand,Her,Summer,0,50.0,200,450,4
8671,12,Spicebomb,May,50ml,Woody,Him,Winter,0,50.0,200,450,1
8672,10,Invictus,July,100ml,Oriental,Him,Summer,1,50.0,350,600,8
8673,9,Black XS L'exces,November,30ml,Oriental,Him,Summer,0,10.0,150,300,1
8674,22,Elixir,June,10ml,Fresh,Him,Summer,1,50.0,30,100,0
8675,19,Good Girl,August,20ml,Oriental,Her,All Seasons,1,20.0,45,200,4
8676,4,Zara Gold,August,50ml,Woody,Him,All Seasons,1,10.0,200,450,5
8677,12,Spicebomb,March,10ml,Woody,Him,Winter,1,20.0,30,100,3
8678,9,Black XS L'exces,January,30ml,Oriental,Him,Summer,0,10.0,150,300,5
8679,16,Very Sexy,September,50ml,Fruity,Her,All Seasons,1,60.0,200,450,1
8680,2,Stronger With You,October,5ml,Fresh,Him,All Seasons,1,10.0,20,50,5
8681,18,Marshmallow,July,30ml,Fruity,Unisex,Winter,0,50.0,150,300,4
8682,18,Marshmallow,August,10ml,Fruity,Unisex,Winter,0,10.0,30,100,1
8683,6,Oud,January,20ml,Musk,Unisex,Winter,1,10.0,45,200,13
8684,4,Zara Gold,March,10ml,Woody,Him,All Seasons,1,30.0,30,100,6
8685,16,Very Sexy,September,10ml,Fruity,Her,All Seasons,1,60.0,30,100,4
8686,7,Imperial Valley,August,5ml,Oriental,Him,Summer,1,60.0,20,50,10
8687,23,Moon Sparkle,March,20ml,Gourmand,Her,Summer,0,50.0,45,200,1
8688,19,Good Girl,August,30ml,Oriental,Her,All Seasons,1,50.0,150,300,5
8689,23,Moon Sparkle,January,10ml,Gourmand,Her,Summer,0,30.0,30,100,5
8690,13,Black Opium,October,100ml,Oriental,Him,Winter,0,20.0,350,600,4
8691,23,Moon Sparkle,January,30ml,Gourmand,Her,Summer,0,20.0,150,300,2
8692,1,Le Male Elixir,November,100ml,Oriental,Him,Winter,1,60.0,350,600,3
8693,7,Imperial Valley,March,50ml,Oriental,Him,Summer,0,10.0,200,450,3
8694,1,Le Male Elixir,April,10ml,Oriental,Him,Winter,0,50.0,30,100,8
8695,17,Yara Candy,December,30ml,Fruity,Her,Summer,0,10.0,150,300,1
8696,13,Black Opium,October,50ml,Oriental,Him,Winter,0,20.0,200,450,0
8697,7,Imperial Valley,May,20ml,Oriental,Him,Summer,1,20.0,45,200,5
8698,8,Silver Scent,March,5ml,Oriental,Him,All Seasons,1,50.0,20,50,3
8699,16,Very Sexy,February,10ml,Fruity,Her,All Seasons,1,60.0,30,100,2
8700,5,One Million,May,10ml,Woody,Him,All Seasons,1,50.0,30,100,2
8701,13,Black Opium,July,20ml,Oriental,Him,Winter,0,50.0,45,200,2
8702,15,Coconut Vanille,June,100ml,Musk,Unisex,Summer,1,60.0,350,600,6
8703,6,Oud,November,5ml,Musk,Unisex,Winter,1,30.0,20,50,6
8704,6,Oud,October,100ml,Musk,Unisex,Winter,0,10.0,350,600,1
8705,9,Black XS L'exces,April,30ml,Oriental,Him,Summer,0,10.0,150,300,5
8706,15,Coconut Vanille,November,100ml,Musk,Unisex,Summer,0,60.0,350,600,0
8707,7,Imperial Valley,June,50ml,Oriental,Him,Summer,1,10.0,200,450,2
8708,10,Invictus,January,20ml,Oriental,Him,Summer,0,30.0,45,200,4
8709,14,Khamra,November,5ml,Musk,Unisex,Winter,1,30.0,20,50,8
8710,5,One Million,September,50ml,Woody,Him,All Seasons,1,30.0,200,450,4
8711,14,Khamra,May,30ml,Musk,Unisex,Winter,0,30.0,150,300,0
8712,4,Zara Gold,November,20ml,Woody,Him,All Seasons,1,30.0,45,200,2
8713,4,Zara Gold,November,50ml,Woody,Him,All Seasons,1,10.0,200,450,3
8714,6,Oud,December,50ml,Musk,Unisex,Winter,1,60.0,200,450,11
8715,7,Imperial Valley,November,10ml,Oriental,Him,Summer,0,60.0,30,100,7
8716,1,Le Male Elixir,April,5ml,Oriental,Him,Winter,0,10.0,20,50,5
8717,24,Ultra Male,July,30ml,Oriental,Him,Winter,0,20.0,150,300,0
8718,8,Silver Scent,March,5ml,Oriental,Him,All Seasons,1,50.0,20,50,4
8719,20,Musk Roman,September,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,1
8720,22,Elixir,June,100ml,Fresh,Him,Summer,1,30.0,350,600,0
8721,20,Musk Roman,November,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,2
8722,20,Musk Roman,November,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,5
8723,3,Stronger With You Intensely,April,100ml,Fresh,Him,Winter,0,10.0,350,600,2
8724,9,Black XS L'exces,April,100ml,Oriental,Him,Summer,0,30.0,350,600,2
8725,18,Marshmallow,January,20ml,Fruity,Unisex,Winter,1,50.0,45,200,3
8726,14,Khamra,July,5ml,Musk,Unisex,Winter,0,30.0,20,50,5
8727,1,Le Male Elixir,May,100ml,Oriental,Him,Winter,0,60.0,350,600,4
8728,14,Khamra,December,50ml,Musk,Unisex,Winter,1,10.0,200,450,2
8729,20,Musk Roman,October,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,10
8730,20,Musk Roman,June,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,1
8731,10,Invictus,July,20ml,Oriental,Him,Summer,1,30.0,45,200,2
8732,6,Oud,August,5ml,Musk,Unisex,Winter,0,30.0,20,50,3
8733,8,Silver Scent,November,20ml,Oriental,Him,All Seasons,1,10.0,45,200,2
8734,8,Silver Scent,December,20ml,Oriental,Him,All Seasons,1,10.0,45,200,4
8735,9,Black XS L'exces,June,10ml,Oriental,Him,Summer,1,50.0,30,100,1
8736,8,Silver Scent,May,50ml,Oriental,Him,All Seasons,1,30.0,200,450,2
8737,11,Lacoste White,September,50ml,Woody,Him,Summer,1,30.0,200,450,5
8738,1,Le Male Elixir,April,5ml,Oriental,Him,Winter,0,10.0,20,50,1
8739,7,Imperial Valley,February,100ml,Oriental,Him,Summer,0,50.0,350,600,2
8740,8,Silver Scent,April,10ml,Oriental,Him,All Seasons,1,20.0,30,100,1
8741,4,Zara Gold,April,10ml,Woody,Him,All Seasons,1,30.0,30,100,9
8742,22,Elixir,August,10ml,Fresh,Him,Summer,1,50.0,30,100,6
8743,17,Yara Candy,September,5ml,Fruity,Her,Summer,1,20.0,20,50,4
8744,22,Elixir,February,5ml,Fresh,Him,Summer,0,10.0,20,50,5
8745,14,Khamra,January,10ml,Musk,Unisex,Winter,1,50.0,30,100,1
8746,3,Stronger With You Intensely,February,5ml,Fresh,Him,Winter,1,50.0,20,50,13
8747,22,Elixir,November,10ml,Fresh,Him,Summer,0,50.0,30,100,5
8748,11,Lacoste White,April,10ml,Woody,Him,Summer,0,50.0,30,100,4
8749,17,Yara Candy,July,50ml,Fruity,Her,Summer,1,60.0,200,450,7
8750,10,Invictus,July,10ml,Oriental,Him,Summer,1,10.0,30,100,5
8751,12,Spicebomb,April,100ml,Woody,Him,Winter,0,10.0,350,600,2
8752,12,Spicebomb,November,100ml,Woody,Him,Winter,1,10.0,350,600,3
8753,7,Imperial Valley,January,20ml,Oriental,Him,Summer,0,20.0,45,200,4
8754,14,Khamra,July,5ml,Musk,Unisex,Winter,0,30.0,20,50,2
8755,18,Marshmallow,May,10ml,Fruity,Unisex,Winter,0,10.0,30,100,4
8756,1,Le Male Elixir,October,5ml,Oriental,Him,Winter,0,10.0,20,50,4
8757,4,Zara Gold,March,5ml,Woody,Him,All Seasons,1,60.0,20,50,6
8758,21,Musk Pink,December,50ml,Fruity,Her,Summer,0,60.0,200,450,3
8759,14,Khamra,October,5ml,Musk,Unisex,Winter,0,30.0,20,50,3
8760,24,Ultra Male,September,50ml,Oriental,Him,Winter,0,20.0,200,450,0
8761,15,Coconut Vanille,June,50ml,Musk,Unisex,Summer,1,50.0,200,450,5
8762,16,Very Sexy,August,20ml,Fruity,Her,All Seasons,1,60.0,45,200,4
8763,22,Elixir,March,10ml,Fresh,Him,Summer,0,50.0,30,100,6
8764,16,Very Sexy,January,20ml,Fruity,Her,All Seasons,1,60.0,45,200,2
8765,8,Silver Scent,September,10ml,Oriental,Him,All Seasons,1,20.0,30,100,7
8766,13,Black Opium,June,20ml,Oriental,Him,Winter,0,50.0,45,200,6
8767,6,Oud,May,10ml,Musk,Unisex,Winter,0,20.0,30,100,1
8768,9,Black XS L'exces,April,100ml,Oriental,Him,Summer,0,30.0,350,600,1
8769,17,Yara Candy,August,100ml,Fruity,Her,Summer,1,10.0,350,600,2
8770,4,Zara Gold,July,100ml,Woody,Him,All Seasons,1,60.0,350,600,3
8771,17,Yara Candy,September,100ml,Fruity,Her,Summer,1,10.0,350,600,0
8772,15,Coconut Vanille,December,10ml,Musk,Unisex,Summer,0,50.0,30,100,3
8773,8,Silver Scent,November,100ml,Oriental,Him,All Seasons,1,60.0,350,600,2
8774,2,Stronger With You,April,20ml,Fresh,Him,All Seasons,1,20.0,45,200,7
8775,17,Yara Candy,March,5ml,Fruity,Her,Summer,0,20.0,20,50,2
8776,20,Musk Roman,February,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,5
8777,18,Marshmallow,July,100ml,Fruity,Unisex,Winter,0,50.0,350,600,4
8778,11,Lacoste White,October,50ml,Woody,Him,Summer,0,30.0,200,450,4
8779,16,Very Sexy,April,5ml,Fruity,Her,All Seasons,1,30.0,20,50,1
8780,10,Invictus,December,5ml,Oriental,Him,Summer,0,30.0,20,50,2
8781,9,Black XS L'exces,June,5ml,Oriental,Him,Summer,1,50.0,20,50,10
8782,8,Silver Scent,October,100ml,Oriental,Him,All Seasons,1,60.0,350,600,12
8783,6,Oud,April,30ml,Musk,Unisex,Winter,0,30.0,150,300,2
8784,24,Ultra Male,February,50ml,Oriental,Him,Winter,1,20.0,200,450,5
8785,16,Very Sexy,July,5ml,Fruity,Her,All Seasons,1,30.0,20,50,3
8786,5,One Million,July,30ml,Woody,Him,All Seasons,1,60.0,150,300,4
8787,21,Musk Pink,June,20ml,Fruity,Her,Summer,1,50.0,45,200,0
8788,4,Zara Gold,May,30ml,Woody,Him,All Seasons,1,20.0,150,300,4
8789,15,Coconut Vanille,August,50ml,Musk,Unisex,Summer,1,50.0,200,450,6
8790,4,Zara Gold,August,30ml,Woody,Him,All Seasons,1,20.0,150,300,7
8791,9,Black XS L'exces,February,5ml,Oriental,Him,Summer,0,50.0,20,50,0
8792,16,Very Sexy,September,50ml,Fruity,Her,All Seasons,1,60.0,200,450,1
8793,24,Ultra Male,April,100ml,Oriental,Him,Winter,0,30.0,350,600,2
8794,24,Ultra Male,October,30ml,Oriental,Him,Winter,0,20.0,150,300,2
8795,22,Elixir,June,10ml,Fresh,Him,Summer,1,50.0,30,100,15
8796,6,Oud,March,50ml,Musk,Unisex,Winter,1,60.0,200,450,15
8797,3,Stronger With You Intensely,March,30ml,Fresh,Him,Winter,1,50.0,150,300,1
8798,22,Elixir,December,100ml,Fresh,Him,Summer,0,30.0,350,600,2
8799,23,Moon Sparkle,September,30ml,Gourmand,Her,Summer,1,20.0,150,300,0
8800,7,Imperial Valley,March,50ml,Oriental,Him,Summer,0,10.0,200,450,1
8801,1,Le Male Elixir,July,50ml,Oriental,Him,Winter,0,30.0,200,450,1
8802,16,Very Sexy,February,5ml,Fruity,Her,All Seasons,1,30.0,20,50,2
8803,2,Stronger With You,November,10ml,Fresh,Him,All Seasons,1,50.0,30,100,8
8804,1,Le Male Elixir,October,20ml,Oriental,Him,Winter,0,50.0,45,200,0
8805,23,Moon Sparkle,October,50ml,Gourmand,Her,Summer,0,50.0,200,450,4
8806,12,Spicebomb,June,10ml,Woody,Him,Winter,0,20.0,30,100,2
8807,3,Stronger With You Intensely,February,20ml,Fresh,Him,Winter,1,50.0,45,200,3
8808,16,Very Sexy,June,5ml,Fruity,Her,All Seasons,1,30.0,20,50,11
8809,9,Black XS L'exces,July,30ml,Oriental,Him,Summer,1,10.0,150,300,15
8810,13,Black Opium,April,30ml,Oriental,Him,Winter,0,30.0,150,300,6
8811,22,Elixir,May,30ml,Fresh,Him,Summer,1,50.0,150,300,9
8812,6,Oud,January,30ml,Musk,Unisex,Winter,1,30.0,150,300,8
8813,16,Very Sexy,July,100ml,Fruity,Her,All Seasons,1,20.0,350,600,1
8814,20,Musk Roman,March,5ml,Musk,Unisex,All Seasons,1,30.0,20,50,0
8815,11,Lacoste White,November,50ml,Woody,Him,Summer,0,30.0,200,450,2
8816,24,Ultra Male,October,30ml,Oriental,Him,Winter,0,20.0,150,300,0
8817,11,Lacoste White,August,20ml,Woody,Him,Summer,1,20.0,45,200,7
8818,12,Spicebomb,March,10ml,Woody,Him,Winter,1,20.0,30,100,5
8819,22,Elixir,September,100ml,Fresh,Him,Summer,1,30.0,350,600,2
8820,16,Very Sexy,December,100ml,Fruity,Her,All Seasons,1,20.0,350,600,4
