TransactionID,PurchaseDate,PurchaseYear,PurchaseMonth,CustomerID,CustomerGovernorate,ProductID,ProductName,ProductBrand,ScentCategory,TargetGender,RecommendedSeason,BottleSize,OriginalUnitPrice_EGP,QuantityPurchased,IsPromotionApplied,DiscountPercent,DiscountedUnitPrice_EGP,TotalSaleAmount_EGP,CostToPriceRatio,TotalCostAmount_EGP,NetProfitAmount_EGP,PaymentStatus,CustomerRating
4140,2023-03-29,2023,3,942,Sohag,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,3ml,30,1,0,0.0,30.0,30.0,0.368,11.04,18.96,Paid,
4141,2023-03-29,2023,3,1765,Beni Suef,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,50ml,450,1,0,0.0,450.0,450.0,0.413,185.72,264.28,Paid,
4142,2023-03-29,2023,3,1906,Suez,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.389,19.47,30.53,Paid,4.0
4143,2023-03-29,2023,3,3384,Suez,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,5ml,50,2,0,0.0,50.0,100.0,0.413,41.3,58.7,Paid,
4144,2023-03-30,2023,3,2319,Damietta,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.377,18.86,31.14,Paid,5.0
4145,2023-03-30,2023,3,2848,Aswan,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.443,13.29,16.71,Paid,
4146,2023-03-30,2023,3,186,Mansoura,32,Amber 32,Silk Route,Woody,Male,AllSeasons,50ml,450,2,0,0.0,450.0,900.0,0.356,320.56,579.44,Paid,
4147,2023-03-30,2023,3,3308,Assiut,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,3ml,30,2,0,0.0,30.0,60.0,0.381,22.84,37.16,Paid,
4148,2023-03-30,2023,3,3358,Tanta,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.444,13.32,16.68,Paid,3.0
4149,2023-03-30,2023,3,3439,Minya,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,30ml,300,1,1,30.0,210.0,210.0,0.371,111.2,98.8,Paid,
4150,2023-03-30,2023,3,3874,Alexandria,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,30ml,300,1,0,0.0,300.0,300.0,0.404,121.25,178.75,Paid,
4151,2023-03-30,2023,3,3839,Luxor,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.425,21.25,28.75,Paid,
4152,2023-03-30,2023,3,1675,Suez,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,10ml,100,2,0,0.0,100.0,200.0,0.446,89.16,110.84,Paid,
4153,2023-03-30,2023,3,3441,Suez,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.394,39.38,60.62,Paid,
4154,2023-03-30,2023,3,3192,Suez,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,50ml,450,2,0,0.0,450.0,900.0,0.42,378.38,521.62,Paid,
4155,2023-03-30,2023,3,1529,Cairo,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.352,45.72,84.28,Paid,
4156,2023-03-30,2023,3,3174,Damietta,38,Rosewood 38,Aurum Scents,Floral,Female,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.43,55.96,74.04,Paid,
4157,2023-03-30,2023,3,2323,Port Said,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,5ml,50,3,0,0.0,50.0,150.0,0.398,59.69,90.31,Refunded,
4158,2023-03-30,2023,3,1765,Cairo,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,5ml,50,1,1,21.5,39.25,39.25,0.379,18.97,20.28,Paid,
4159,2023-03-30,2023,3,852,Suez,28,Amber 28,Velour House,Musk,Unisex,Winter,10ml,100,1,0,0.0,100.0,100.0,0.41,41.05,58.95,Paid,5.0
4160,2023-03-30,2023,3,3616,Port Said,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,50ml,450,1,0,0.0,450.0,450.0,0.357,160.59,289.41,Paid,
4161,2023-03-30,2023,3,2180,Suez,25,Silk 25,Silk Route,Oriental,Male,Winter,3ml,30,2,0,0.0,30.0,60.0,0.396,23.77,36.23,Paid,3.0
4162,2023-03-30,2023,3,72,Aswan,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,3ml,30,2,0,0.0,30.0,60.0,0.404,24.25,35.75,Paid,
4163,2023-03-30,2023,3,831,Suez,37,Silk 37,Silk Route,Oriental,Female,Summer,5ml,50,1,0,0.0,50.0,50.0,0.423,21.15,28.85,Paid,
4164,2023-03-30,2023,3,9,Mansoura,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.354,45.98,84.02,Paid,
4165,2023-03-30,2023,3,254,Alexandria,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.422,54.88,75.12,Paid,
4166,2023-03-30,2023,3,2024,Zagazig,29,Rosewood 29,Desert Oud,Oriental,Male,Summer,5ml,50,1,1,23.2,38.4,38.4,0.395,19.75,18.65,Paid,
4167,2023-03-30,2023,3,2574,Giza,5,Rosewood 05,Aurum Scents,Woody,Unisex,Summer,50ml,450,3,0,0.0,450.0,1350.0,0.363,489.62,860.38,Refunded,
4168,2023-03-30,2023,3,3544,Minya,13,Aurum 13,Nile Essence,Woody,Unisex,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.384,19.2,30.8,Paid,4.0
4169,2023-03-30,2023,3,1765,Alexandria,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,3ml,30,2,0,0.0,30.0,60.0,0.409,24.56,35.44,Paid,
4170,2023-03-30,2023,3,1161,Qena,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.36,17.98,32.02,Paid,
4171,2023-03-30,2023,3,2104,Suez,29,Rosewood 29,Desert Oud,Oriental,Male,Summer,5ml,50,1,0,0.0,50.0,50.0,0.366,18.32,31.68,Paid,
4172,2023-03-30,2023,3,2760,Giza,28,Amber 28,Velour House,Musk,Unisex,Winter,30ml,300,2,0,0.0,300.0,600.0,0.386,231.76,368.24,Paid,5.0
4173,2023-03-30,2023,3,865,Ismailia,38,Rosewood 38,Aurum Scents,Floral,Female,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.424,12.71,17.29,Paid,
4174,2023-03-30,2023,3,201,Mansoura,36,Desert 36,Rosewood Atelier,Fruity,Male,Winter,5ml,50,1,1,22.3,38.85,38.85,0.419,20.96,17.89,Paid,
4175,2023-03-30,2023,3,3807,Fayoum,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,30ml,300,2,0,0.0,300.0,600.0,0.428,256.55,343.45,Refunded,4.0
4176,2023-03-30,2023,3,1662,Tanta,38,Rosewood 38,Aurum Scents,Floral,Female,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.402,52.24,77.76,Paid,4.0
4177,2023-03-30,2023,3,2648,Assiut,32,Amber 32,Silk Route,Woody,Male,AllSeasons,10ml,100,3,0,0.0,100.0,300.0,0.365,109.41,190.59,Paid,
4178,2023-03-30,2023,3,223,Cairo,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,50ml,450,1,0,0.0,450.0,450.0,0.374,168.23,281.77,Paid,
4179,2023-03-30,2023,3,528,Mansoura,25,Silk 25,Silk Route,Oriental,Male,Winter,10ml,100,4,0,0.0,100.0,400.0,0.405,162.15,237.85,Paid,
4180,2023-03-30,2023,3,1582,Aswan,44,Silk 44,Aurum Scents,Citrus,Male,Winter,50ml,450,1,0,0.0,450.0,450.0,0.355,159.8,290.2,Paid,
4181,2023-03-30,2023,3,3207,Port Said,23,Midnight 23,Aurum Scents,Oriental,Male,Summer,5ml,50,2,0,0.0,50.0,100.0,0.442,44.24,55.76,Paid,
4182,2023-03-30,2023,3,1402,Cairo,29,Rosewood 29,Desert Oud,Oriental,Male,Summer,10ml,100,1,1,15.1,84.9,84.9,0.388,38.76,46.14,Paid,4.0
4183,2023-03-30,2023,3,2075,Minya,2,Lumière 02,Velour House,Floral,Female,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.36,18.0,32.0,Pending,5.0
4184,2023-03-30,2023,3,3147,Mansoura,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.437,56.85,73.15,Paid,
4185,2023-03-30,2023,3,918,Alexandria,2,Lumière 02,Velour House,Floral,Female,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.437,13.11,16.89,Paid,5.0
4186,2023-03-31,2023,3,2771,Suez,36,Desert 36,Rosewood Atelier,Fruity,Male,Winter,3ml,30,2,0,0.0,30.0,60.0,0.37,22.21,37.79,Paid,
4187,2023-03-31,2023,3,1441,Fayoum,33,Desert 33,Silk Route,Fruity,Male,Winter,3ml,30,2,0,0.0,30.0,60.0,0.441,26.48,33.52,Paid,
4188,2023-03-31,2023,3,3832,Assiut,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,3ml,30,1,1,13.8,25.86,25.86,0.393,11.78,14.08,Paid,
4189,2023-03-31,2023,3,986,Alexandria,36,Desert 36,Rosewood Atelier,Fruity,Male,Winter,15ml,130,1,1,13.3,112.71,112.71,0.376,48.83,63.88,Paid,4.0
4190,2023-03-31,2023,3,2597,Sohag,2,Lumière 02,Velour House,Floral,Female,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.423,12.69,17.31,Paid,
4191,2023-03-31,2023,3,32,Fayoum,25,Silk 25,Silk Route,Oriental,Male,Winter,5ml,50,2,0,0.0,50.0,100.0,0.352,35.2,64.8,Paid,4.0
4192,2023-03-31,2023,3,885,Fayoum,43,Midnight 43,Elxair Noir,Fresh,Female,Winter,10ml,100,1,0,0.0,100.0,100.0,0.36,35.96,64.04,Paid,
4193,2023-03-31,2023,3,3978,Sohag,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,15ml,130,2,0,0.0,130.0,260.0,0.386,100.27,159.73,Paid,3.0
4194,2023-03-31,2023,3,63,Cairo,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,3ml,30,2,0,0.0,30.0,60.0,0.382,22.94,37.06,Paid,
4195,2023-03-31,2023,3,971,Minya,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,3ml,30,1,0,0.0,30.0,30.0,0.428,12.83,17.17,Paid,
4196,2023-03-31,2023,3,67,Tanta,28,Amber 28,Velour House,Musk,Unisex,Winter,5ml,50,1,0,0.0,50.0,50.0,0.411,20.55,29.45,Paid,4.0
4197,2023-03-31,2023,3,1669,Fayoum,45,Midnight 45,Amber & Co,Oriental,Male,Summer,50ml,450,1,0,0.0,450.0,450.0,0.439,197.35,252.65,Pending,
4198,2023-03-31,2023,3,320,Damietta,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.389,19.46,30.54,Paid,
4199,2023-03-31,2023,3,674,Sohag,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,50ml,450,2,1,24.6,339.3,678.6,0.407,366.48,312.12,Paid,
4200,2023-03-31,2023,3,3982,Mansoura,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.391,11.73,18.27,Paid,4.0
4201,2023-03-31,2023,3,3460,Port Said,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.413,41.34,58.66,Paid,3.0
4202,2023-03-31,2023,3,1683,Aswan,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.427,21.33,28.67,Paid,
4203,2023-03-31,2023,3,1439,Damietta,27,Midnight 27,Desert Oud,Fruity,Unisex,Summer,50ml,450,1,0,0.0,450.0,450.0,0.438,197.0,253.0,Paid,
4204,2023-03-31,2023,3,425,Suez,5,Rosewood 05,Aurum Scents,Woody,Unisex,Summer,30ml,300,1,1,22.8,231.6,231.6,0.448,134.41,97.19,Paid,3.0
4205,2023-03-31,2023,3,129,Suez,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,3ml,30,1,0,0.0,30.0,30.0,0.425,12.76,17.24,Paid,
4206,2023-03-31,2023,3,918,Alexandria,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.386,50.17,79.83,Paid,4.0
4207,2023-03-31,2023,3,2725,Port Said,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,5ml,50,2,0,0.0,50.0,100.0,0.37,36.99,63.01,Paid,4.0
4208,2023-03-31,2023,3,1811,Tanta,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.364,36.39,63.61,Paid,
4209,2023-03-31,2023,3,3213,Fayoum,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.419,20.94,29.06,Paid,
4210,2023-03-31,2023,3,2132,Zagazig,7,Amber 07,Elxair Noir,Woody,Female,Summer,30ml,300,1,0,0.0,300.0,300.0,0.351,105.28,194.72,Paid,
4211,2023-03-31,2023,3,728,Damietta,42,Velour 42,Amber & Co,Woody,Male,AllSeasons,10ml,100,2,0,0.0,100.0,200.0,0.39,78.01,121.99,Paid,
4212,2023-03-31,2023,3,741,Aswan,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,10ml,100,1,1,28.1,71.9,71.9,0.381,38.15,33.75,Paid,
4213,2023-03-31,2023,3,1817,Beni Suef,27,Midnight 27,Desert Oud,Fruity,Unisex,Summer,30ml,300,1,0,0.0,300.0,300.0,0.385,115.57,184.43,Paid,
4214,2023-03-31,2023,3,3175,Ismailia,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,30ml,300,4,1,21.5,235.5,942.0,0.352,422.3,519.7,Refunded,
4215,2023-03-31,2023,3,2060,Fayoum,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,30ml,300,1,1,25.4,223.8,223.8,0.421,126.44,97.36,Refunded,
4216,2023-03-31,2023,3,3172,Qena,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,10ml,100,1,1,18.1,81.9,81.9,0.395,39.5,42.4,Paid,4.0
4217,2023-03-31,2023,3,3002,Tanta,32,Amber 32,Silk Route,Woody,Male,AllSeasons,10ml,100,2,0,0.0,100.0,200.0,0.366,73.26,126.74,Paid,
4218,2023-04-01,2023,4,1692,Minya,42,Velour 42,Amber & Co,Woody,Male,AllSeasons,10ml,100,3,0,0.0,100.0,300.0,0.392,117.61,182.39,Paid,
4219,2023-04-01,2023,4,658,Minya,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,30ml,300,1,0,0.0,300.0,300.0,0.426,127.72,172.28,Paid,
4220,2023-04-01,2023,4,2433,Damietta,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.372,18.62,31.38,Paid,4.0
4221,2023-04-01,2023,4,1535,Aswan,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,30ml,300,1,1,25.0,225.0,225.0,0.393,117.78,107.22,Paid,
4222,2023-04-01,2023,4,3705,Giza,7,Amber 07,Elxair Noir,Woody,Female,Summer,30ml,300,1,0,0.0,300.0,300.0,0.398,119.53,180.47,Paid,
4223,2023-04-01,2023,4,37,Mansoura,18,Aurum 18,Velour House,Citrus,Male,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.436,43.64,56.36,Paid,
4224,2023-04-01,2023,4,2137,Mansoura,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,5ml,50,2,0,0.0,50.0,100.0,0.399,39.86,60.14,Paid,4.0
4225,2023-04-01,2023,4,2284,Giza,9,Aurum 09,Velour House,Fresh,Male,Winter,3ml,30,2,0,0.0,30.0,60.0,0.4,24.03,35.97,Paid,3.0
4226,2023-04-01,2023,4,1275,Port Said,32,Amber 32,Silk Route,Woody,Male,AllSeasons,50ml,450,3,0,0.0,450.0,1350.0,0.392,529.24,820.76,Paid,
4227,2023-04-01,2023,4,1041,Alexandria,25,Silk 25,Silk Route,Oriental,Male,Winter,3ml,30,1,0,0.0,30.0,30.0,0.421,12.64,17.36,Paid,
4228,2023-04-01,2023,4,885,Port Said,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.373,11.18,18.82,Paid,
4229,2023-04-01,2023,4,1242,Damietta,37,Silk 37,Silk Route,Oriental,Female,Summer,5ml,50,1,0,0.0,50.0,50.0,0.352,17.6,32.4,Paid,
4230,2023-04-01,2023,4,1553,Mansoura,32,Amber 32,Silk Route,Woody,Male,AllSeasons,50ml,450,1,1,18.0,369.0,369.0,0.392,176.48,192.52,Paid,
4231,2023-04-01,2023,4,742,Beni Suef,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,3ml,30,2,0,0.0,30.0,60.0,0.411,24.64,35.36,Paid,
4232,2023-04-01,2023,4,3460,Qena,27,Midnight 27,Desert Oud,Fruity,Unisex,Summer,3ml,30,1,0,0.0,30.0,30.0,0.412,12.36,17.64,Paid,4.0
4233,2023-04-01,2023,4,3182,Ismailia,32,Amber 32,Silk Route,Woody,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.353,17.64,32.36,Paid,
4234,2023-04-01,2023,4,2472,Minya,14,Amber 14,Nile Essence,Floral,Unisex,Summer,30ml,300,3,0,0.0,300.0,900.0,0.414,372.98,527.02,Paid,
4235,2023-04-01,2023,4,2859,Aswan,32,Amber 32,Silk Route,Woody,Male,AllSeasons,100ml,600,1,0,0.0,600.0,600.0,0.356,213.84,386.16,Paid,4.0
4236,2023-04-01,2023,4,2505,Sohag,44,Silk 44,Aurum Scents,Citrus,Male,Winter,5ml,50,1,0,0.0,50.0,50.0,0.372,18.61,31.39,Paid,
4237,2023-04-01,2023,4,1064,Mansoura,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,30ml,300,1,0,0.0,300.0,300.0,0.431,129.16,170.84,Paid,
4238,2023-04-01,2023,4,3259,Zagazig,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.436,21.82,28.18,Paid,5.0
4239,2023-04-01,2023,4,3428,Beni Suef,9,Aurum 09,Velour House,Fresh,Male,Winter,100ml,600,1,0,0.0,600.0,600.0,0.38,227.98,372.02,Refunded,5.0
4240,2023-04-01,2023,4,987,Cairo,20,Velour 20,Velour House,Fresh,Female,Summer,50ml,450,1,1,24.4,340.2,340.2,0.413,185.95,154.25,Paid,
4241,2023-04-01,2023,4,915,Alexandria,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,30ml,300,2,0,0.0,300.0,600.0,0.372,223.31,376.69,Paid,
4242,2023-04-01,2023,4,3760,Damietta,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,5ml,50,2,0,0.0,50.0,100.0,0.432,43.22,56.78,Paid,
4243,2023-04-01,2023,4,2647,Alexandria,23,Midnight 23,Aurum Scents,Oriental,Male,Summer,10ml,100,1,0,0.0,100.0,100.0,0.388,38.77,61.23,Paid,
4244,2023-04-01,2023,4,35,Cairo,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,5ml,50,1,1,21.3,39.35,39.35,0.449,22.47,16.88,Paid,
4245,2023-04-01,2023,4,3671,Mansoura,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,3ml,30,1,0,0.0,30.0,30.0,0.415,12.44,17.56,Paid,4.0
4246,2023-04-01,2023,4,1526,Cairo,27,Midnight 27,Desert Oud,Fruity,Unisex,Summer,3ml,30,1,0,0.0,30.0,30.0,0.355,10.64,19.36,Paid,
4247,2023-04-01,2023,4,1034,Aswan,9,Aurum 09,Velour House,Fresh,Male,Winter,30ml,300,1,1,23.8,228.6,228.6,0.369,110.8,117.8,Paid,
4248,2023-04-01,2023,4,207,Damietta,40,Lumière 40,Aurum Scents,Fruity,Unisex,Summer,5ml,50,1,0,0.0,50.0,50.0,0.376,18.79,31.21,Paid,
4249,2023-04-01,2023,4,2296,Mansoura,24,Nile 24,Rosewood Atelier,Floral,Male,Summer,3ml,30,1,0,0.0,30.0,30.0,0.365,10.95,19.05,Paid,
4250,2023-04-02,2023,4,3460,Qena,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,3ml,30,2,0,0.0,30.0,60.0,0.427,25.63,34.37,Paid,
4251,2023-04-02,2023,4,2737,Giza,2,Lumière 02,Velour House,Floral,Female,AllSeasons,50ml,450,1,0,0.0,450.0,450.0,0.447,201.19,248.81,Paid,
4252,2023-04-02,2023,4,1204,Alexandria,45,Midnight 45,Amber & Co,Oriental,Male,Summer,5ml,50,1,0,0.0,50.0,50.0,0.435,21.73,28.27,Paid,
4253,2023-04-02,2023,4,3975,Port Said,8,Rosewood 08,Lumière Paris-Style,Floral,Unisex,Summer,30ml,300,1,0,0.0,300.0,300.0,0.352,105.65,194.35,Paid,
4254,2023-04-02,2023,4,127,Mansoura,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,3ml,30,2,0,0.0,30.0,60.0,0.448,26.86,33.14,Paid,
4255,2023-04-02,2023,4,1020,Minya,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.422,12.67,17.33,Paid,4.0
4256,2023-04-02,2023,4,1135,Fayoum,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.42,54.61,75.39,Paid,
4257,2023-04-02,2023,4,3781,Qena,40,Lumière 40,Aurum Scents,Fruity,Unisex,Summer,30ml,300,2,0,0.0,300.0,600.0,0.446,267.73,332.27,Paid,
4258,2023-04-02,2023,4,4,Luxor,7,Amber 07,Elxair Noir,Woody,Female,Summer,5ml,50,1,0,0.0,50.0,50.0,0.425,21.23,28.77,Paid,
4259,2023-04-02,2023,4,2156,Port Said,45,Midnight 45,Amber & Co,Oriental,Male,Summer,3ml,30,1,0,0.0,30.0,30.0,0.41,12.29,17.71,Paid,
4260,2023-04-02,2023,4,1727,Assiut,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,10ml,100,1,0,0.0,100.0,100.0,0.374,37.39,62.61,Paid,
4261,2023-04-02,2023,4,1574,Qena,20,Velour 20,Velour House,Fresh,Female,Summer,5ml,50,2,0,0.0,50.0,100.0,0.364,36.42,63.58,Paid,
4262,2023-04-02,2023,4,1401,Luxor,29,Rosewood 29,Desert Oud,Oriental,Male,Summer,5ml,50,3,0,0.0,50.0,150.0,0.392,58.74,91.26,Paid,
4263,2023-04-02,2023,4,1752,Alexandria,35,Rosewood 35,Silk Route,Musk,Unisex,Summer,3ml,30,2,0,0.0,30.0,60.0,0.352,21.11,38.89,Paid,
4264,2023-04-02,2023,4,1427,Cairo,14,Amber 14,Nile Essence,Floral,Unisex,Summer,10ml,100,1,0,0.0,100.0,100.0,0.397,39.68,60.32,Paid,4.0
4265,2023-04-02,2023,4,899,Aswan,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.366,36.65,63.35,Paid,
4266,2023-04-02,2023,4,343,Cairo,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,15ml,130,2,0,0.0,130.0,260.0,0.393,102.18,157.82,Paid,4.0
4267,2023-04-02,2023,4,968,Minya,36,Desert 36,Rosewood Atelier,Fruity,Male,Winter,5ml,50,1,0,0.0,50.0,50.0,0.362,18.11,31.89,Paid,
4268,2023-04-02,2023,4,3917,Qena,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,3ml,30,3,0,0.0,30.0,90.0,0.372,33.49,56.51,Paid,
4269,2023-04-02,2023,4,472,Zagazig,42,Velour 42,Amber & Co,Woody,Male,AllSeasons,10ml,100,2,0,0.0,100.0,200.0,0.399,79.88,120.12,Paid,
4270,2023-04-02,2023,4,1395,Suez,9,Aurum 09,Velour House,Fresh,Male,Winter,30ml,300,1,0,0.0,300.0,300.0,0.402,120.48,179.52,Paid,
4271,2023-04-02,2023,4,1870,Alexandria,29,Rosewood 29,Desert Oud,Oriental,Male,Summer,5ml,50,2,0,0.0,50.0,100.0,0.443,44.33,55.67,Paid,
4272,2023-04-02,2023,4,72,Port Said,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.433,56.26,73.74,Paid,
4273,2023-04-02,2023,4,3243,Port Said,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.422,12.67,17.33,Paid,
4274,2023-04-02,2023,4,3878,Assiut,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,3ml,30,1,0,0.0,30.0,30.0,0.351,10.52,19.48,Paid,4.0
4275,2023-04-02,2023,4,516,Damietta,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,5ml,50,1,1,27.1,36.45,36.45,0.437,21.85,14.6,Paid,4.0
4276,2023-04-02,2023,4,2948,Qena,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.438,13.14,16.86,Paid,
4277,2023-04-02,2023,4,2238,Damietta,38,Rosewood 38,Aurum Scents,Floral,Female,AllSeasons,100ml,600,1,0,0.0,600.0,600.0,0.425,255.13,344.87,Refunded,
4278,2023-04-02,2023,4,3460,Luxor,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,5ml,50,2,0,0.0,50.0,100.0,0.357,35.73,64.27,Paid,
4279,2023-04-02,2023,4,1006,Alexandria,23,Midnight 23,Aurum Scents,Oriental,Male,Summer,5ml,50,4,0,0.0,50.0,200.0,0.431,86.14,113.86,Paid,
4280,2023-04-02,2023,4,1654,Damietta,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,3ml,30,1,0,0.0,30.0,30.0,0.354,10.62,19.38,Paid,
4281,2023-04-02,2023,4,1199,Qena,9,Aurum 09,Velour House,Fresh,Male,Winter,3ml,30,1,0,0.0,30.0,30.0,0.363,10.88,19.12,Paid,
4282,2023-04-02,2023,4,75,Alexandria,33,Desert 33,Silk Route,Fruity,Male,Winter,5ml,50,1,0,0.0,50.0,50.0,0.447,22.33,27.67,Paid,
4283,2023-04-02,2023,4,2304,Assiut,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,3ml,30,2,0,0.0,30.0,60.0,0.385,23.09,36.91,Pending,
4284,2023-04-02,2023,4,63,Fayoum,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,5ml,50,2,0,0.0,50.0,100.0,0.387,38.67,61.33,Paid,4.0
4285,2023-04-02,2023,4,2557,Aswan,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.372,11.16,18.84,Paid,4.0
4286,2023-04-02,2023,4,2191,Port Said,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,50ml,450,1,0,0.0,450.0,450.0,0.409,184.01,265.99,Paid,
4287,2023-04-02,2023,4,3709,Minya,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.365,36.47,63.53,Refunded,
4288,2023-04-02,2023,4,1899,Suez,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.387,50.36,79.64,Paid,
